timestamp,url,userSessionID,referrer,language,viewportWidth,viewportHeight,userAgent
2020-12-06T13:16:29.005Z,https://adventskalender.puk-bonn.de/#/day/2020-12-06,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,831,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:32.316Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,324,460,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:34.747Z,https://adventskalender.puk-bonn.de/#/day/2020-12-03,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:37.975Z,https://adventskalender.puk-bonn.de/#/,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,831,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:42.777Z,https://adventskalender.puk-bonn.de/#/day/2020-12-02,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,735,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:16:45.772Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:47.960Z,https://adventskalender.puk-bonn.de/#/day/2020-12-04,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:16:51.106Z,https://adventskalender.puk-bonn.de/#/,1ee51144-206f-4a8a-b33b-7c1168f1d988,http://adventskalender.puk-bonn.de/,de-DE,412,831,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.0 Chrome/83.0.4103.106 Mobile Safari/537.36"
2020-12-06T13:17:06.398Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:17:08.624Z,https://adventskalender.puk-bonn.de/#/day/2020-12-05,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:17:10.096Z,https://adventskalender.puk-bonn.de/#/,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,454,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:17:12.935Z,https://adventskalender.puk-bonn.de/#/day/2020-12-06,32c3cad6-9dab-4ce1-8127-fa2683d7fcce,http://adventskalender.puk-bonn.de/,de-de,320,529,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/604.1"
2020-12-06T13:35:33.094Z,https://adventskalender.puk-bonn.de/#/,452a48cd-e4a6-453a-a265-f61383f4f3c6,,en-GB,1440,826,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:83.0) Gecko/20100101 Firefox/83.0
